MNIST: 2024-04-15 19:07:51,854 [INFO] EvoJAX MNIST Demo
MNIST: 2024-04-15 19:07:51,854 [INFO] ==============================
MNIST: 2024-04-15 19:07:56,233 [INFO] ConvNetPolicy.num_params = 11274
MNIST: 2024-04-15 19:07:57,244 [INFO] use_for_loop=False
MNIST: 2024-04-15 19:07:57,267 [INFO] Start to train for 5000 iterations.
MNIST: 2024-04-15 19:08:05,995 [INFO] Iter=1, size=128, max=-2.2955, avg=-2.3047, min=-2.3156, std=0.0037
MNIST: 2024-04-15 19:19:00,480 [INFO] Iter=60, size=128, max=-0.7954, avg=-1.0474, min=-1.4508, std=0.1272
MNIST: 2024-04-15 19:19:00,551 [INFO] Iter=61, size=128, max=-0.7930, avg=-1.0478, min=-1.4652, std=0.1363
MNIST: 2024-04-15 19:19:00,628 [INFO] Iter=62, size=128, max=-0.8488, avg=-1.0476, min=-1.5430, std=0.1106
MNIST: 2024-04-15 19:19:00,701 [INFO] Iter=63, size=128, max=-0.7493, avg=-0.9568, min=-1.4917, std=0.1206
MNIST: 2024-04-15 19:19:00,777 [INFO] Iter=64, size=128, max=-0.8046, avg=-1.0454, min=-1.3752, std=0.1122
MNIST: 2024-04-15 19:19:00,854 [INFO] Iter=65, size=128, max=-0.7422, avg=-0.9671, min=-1.4139, std=0.1176
MNIST: 2024-04-15 19:19:00,930 [INFO] Iter=66, size=128, max=-0.8315, avg=-1.0613, min=-1.5255, std=0.1373
MNIST: 2024-04-15 19:19:01,002 [INFO] Iter=67, size=128, max=-0.7686, avg=-0.9605, min=-1.4671, std=0.1290
MNIST: 2024-04-15 19:19:01,079 [INFO] Iter=68, size=128, max=-0.7541, avg=-0.9690, min=-2.0379, std=0.1656
MNIST: 2024-04-15 19:19:01,151 [INFO] Iter=69, size=128, max=-0.8037, avg=-1.0056, min=-1.5435, std=0.1195
MNIST: 2024-04-15 19:19:01,228 [INFO] Iter=70, size=128, max=-0.7873, avg=-0.9556, min=-1.1997, std=0.0893
MNIST: 2024-04-15 19:19:01,305 [INFO] Iter=71, size=128, max=-0.7043, avg=-0.9427, min=-1.3868, std=0.1198
MNIST: 2024-04-15 19:19:01,382 [INFO] Iter=72, size=128, max=-0.7716, avg=-0.9837, min=-1.3678, std=0.1357
MNIST: 2024-04-15 19:19:01,454 [INFO] Iter=73, size=128, max=-0.7688, avg=-0.9761, min=-1.4374, std=0.1255
MNIST: 2024-04-15 19:19:01,526 [INFO] Iter=74, size=128, max=-0.7310, avg=-0.9487, min=-1.9161, std=0.1520
MNIST: 2024-04-15 19:19:01,598 [INFO] Iter=75, size=128, max=-0.7337, avg=-0.9267, min=-1.2223, std=0.1051
MNIST: 2024-04-15 19:19:01,670 [INFO] Iter=76, size=128, max=-0.7224, avg=-0.9239, min=-1.2576, std=0.1060
MNIST: 2024-04-15 19:19:01,742 [INFO] Iter=77, size=128, max=-0.7145, avg=-0.8945, min=-1.3723, std=0.1185
MNIST: 2024-04-15 19:19:01,818 [INFO] Iter=78, size=128, max=-0.6732, avg=-0.8873, min=-1.3580, std=0.1085
MNIST: 2024-04-15 19:19:01,894 [INFO] Iter=79, size=128, max=-0.6650, avg=-0.9063, min=-1.2721, std=0.1130
MNIST: 2024-04-15 19:19:01,966 [INFO] Iter=80, size=128, max=-0.7360, avg=-0.9394, min=-1.3954, std=0.1225
MNIST: 2024-04-15 19:19:02,038 [INFO] Iter=81, size=128, max=-0.7341, avg=-0.9077, min=-1.2679, std=0.0900
MNIST: 2024-04-15 19:19:02,110 [INFO] Iter=82, size=128, max=-0.6478, avg=-0.8641, min=-1.5864, std=0.1332
MNIST: 2024-04-15 19:19:02,182 [INFO] Iter=83, size=128, max=-0.6955, avg=-0.8858, min=-1.4583, std=0.1193
MNIST: 2024-04-15 19:19:02,258 [INFO] Iter=84, size=128, max=-0.6947, avg=-0.8835, min=-1.2785, std=0.1084
MNIST: 2024-04-15 19:19:02,329 [INFO] Iter=85, size=128, max=-0.6435, avg=-0.8604, min=-1.2470, std=0.1048
MNIST: 2024-04-15 19:19:02,406 [INFO] Iter=86, size=128, max=-0.6652, avg=-0.8155, min=-1.0586, std=0.0814
MNIST: 2024-04-15 19:19:02,479 [INFO] Iter=87, size=128, max=-0.6263, avg=-0.8280, min=-1.4102, std=0.1309
MNIST: 2024-04-15 19:19:02,555 [INFO] Iter=88, size=128, max=-0.6893, avg=-0.8590, min=-1.1600, std=0.0984
MNIST: 2024-04-15 19:19:02,626 [INFO] Iter=89, size=128, max=-0.7024, avg=-0.8513, min=-1.2631, std=0.0937
MNIST: 2024-04-15 19:19:02,698 [INFO] Iter=90, size=128, max=-0.6763, avg=-0.8354, min=-1.1535, std=0.1070
MNIST: 2024-04-15 19:19:02,770 [INFO] Iter=91, size=128, max=-0.6896, avg=-0.8747, min=-1.3288, std=0.1100
MNIST: 2024-04-15 19:19:02,847 [INFO] Iter=92, size=128, max=-0.6656, avg=-0.8625, min=-1.2186, std=0.1011
MNIST: 2024-04-15 19:19:02,924 [INFO] Iter=93, size=128, max=-0.6789, avg=-0.8184, min=-1.0855, std=0.0961
MNIST: 2024-04-15 19:19:03,001 [INFO] Iter=94, size=128, max=-0.6682, avg=-0.8127, min=-1.1242, std=0.0894
MNIST: 2024-04-15 19:19:03,077 [INFO] Iter=95, size=128, max=-0.6158, avg=-0.7816, min=-1.2489, std=0.0998
MNIST: 2024-04-15 19:19:03,149 [INFO] Iter=96, size=128, max=-0.5961, avg=-0.7834, min=-1.1889, std=0.0984
MNIST: 2024-04-15 19:19:03,226 [INFO] Iter=97, size=128, max=-0.5841, avg=-0.7765, min=-1.3298, std=0.1092
MNIST: 2024-04-15 19:19:03,303 [INFO] Iter=98, size=128, max=-0.6058, avg=-0.7616, min=-1.0209, std=0.0862
MNIST: 2024-04-15 19:19:03,379 [INFO] Iter=99, size=128, max=-0.6245, avg=-0.8123, min=-1.2924, std=0.0964
MNIST: 2024-04-15 19:19:03,451 [INFO] Iter=100, size=128, max=-0.6139, avg=-0.7747, min=-0.9912, std=0.0721
MNIST: 2024-04-15 19:19:03,528 [INFO] Iter=101, size=128, max=-0.5584, avg=-0.7374, min=-1.0430, std=0.0925
MNIST: 2024-04-15 19:19:03,605 [INFO] Iter=102, size=128, max=-0.6232, avg=-0.7708, min=-1.2340, std=0.0943
MNIST: 2024-04-15 19:19:03,683 [INFO] Iter=103, size=128, max=-0.6469, avg=-0.7968, min=-1.1040, std=0.0890
MNIST: 2024-04-15 19:19:03,759 [INFO] Iter=104, size=128, max=-0.5838, avg=-0.7505, min=-1.0064, std=0.0959
MNIST: 2024-04-15 19:19:03,836 [INFO] Iter=105, size=128, max=-0.5767, avg=-0.7751, min=-1.2084, std=0.1087
MNIST: 2024-04-15 19:19:03,907 [INFO] Iter=106, size=128, max=-0.5889, avg=-0.7702, min=-1.1178, std=0.0984
MNIST: 2024-04-15 19:19:03,984 [INFO] Iter=107, size=128, max=-0.5779, avg=-0.7648, min=-1.2360, std=0.1092
MNIST: 2024-04-15 19:19:04,061 [INFO] Iter=108, size=128, max=-0.6154, avg=-0.7729, min=-1.0933, std=0.0853
MNIST: 2024-04-15 19:19:04,133 [INFO] Iter=109, size=128, max=-0.6148, avg=-0.7736, min=-0.9737, std=0.0772
MNIST: 2024-04-15 19:19:04,205 [INFO] Iter=110, size=128, max=-0.5580, avg=-0.7248, min=-1.0459, std=0.0882
MNIST: 2024-04-15 19:19:04,277 [INFO] Iter=111, size=128, max=-0.5848, avg=-0.7578, min=-1.2158, std=0.1143
MNIST: 2024-04-15 19:19:04,349 [INFO] Iter=112, size=128, max=-0.5867, avg=-0.7488, min=-1.1074, std=0.0881
MNIST: 2024-04-15 19:19:04,421 [INFO] Iter=113, size=128, max=-0.5870, avg=-0.7477, min=-1.1087, std=0.0988
MNIST: 2024-04-15 19:19:04,493 [INFO] Iter=114, size=128, max=-0.5975, avg=-0.7643, min=-1.5106, std=0.1236
MNIST: 2024-04-15 19:19:04,570 [INFO] Iter=115, size=128, max=-0.5635, avg=-0.7246, min=-1.1831, std=0.1071
MNIST: 2024-04-15 19:19:04,642 [INFO] Iter=116, size=128, max=-0.5566, avg=-0.7109, min=-1.1199, std=0.0986
MNIST: 2024-04-15 19:19:04,714 [INFO] Iter=117, size=128, max=-0.5414, avg=-0.6795, min=-0.8961, std=0.0809
MNIST: 2024-04-15 19:19:04,785 [INFO] Iter=118, size=128, max=-0.5515, avg=-0.7001, min=-1.0968, std=0.0873
MNIST: 2024-04-15 19:19:04,863 [INFO] Iter=119, size=128, max=-0.5385, avg=-0.7003, min=-1.0972, std=0.0984
MNIST: 2024-04-15 19:19:04,935 [INFO] Iter=120, size=128, max=-0.4929, avg=-0.6105, min=-0.9378, std=0.0778
MNIST: 2024-04-15 19:19:05,006 [INFO] Iter=121, size=128, max=-0.5975, avg=-0.7492, min=-1.0809, std=0.0870
MNIST: 2024-04-15 19:19:05,079 [INFO] Iter=122, size=128, max=-0.5114, avg=-0.6787, min=-1.0046, std=0.0865
MNIST: 2024-04-15 19:19:05,151 [INFO] Iter=123, size=128, max=-0.5159, avg=-0.6577, min=-0.9415, std=0.0871
MNIST: 2024-04-15 19:19:05,228 [INFO] Iter=124, size=128, max=-0.5677, avg=-0.6996, min=-0.9893, std=0.0879
MNIST: 2024-04-15 19:19:05,305 [INFO] Iter=125, size=128, max=-0.5134, avg=-0.6547, min=-0.9041, std=0.0837
MNIST: 2024-04-15 19:19:05,378 [INFO] Iter=126, size=128, max=-0.5023, avg=-0.6202, min=-0.8155, std=0.0684
MNIST: 2024-04-15 19:19:05,449 [INFO] Iter=127, size=128, max=-0.5816, avg=-0.7189, min=-0.9205, std=0.0819
MNIST: 2024-04-15 19:19:05,526 [INFO] Iter=128, size=128, max=-0.5563, avg=-0.6736, min=-0.8400, std=0.0649
MNIST: 2024-04-15 19:19:05,604 [INFO] Iter=129, size=128, max=-0.5802, avg=-0.7661, min=-1.0250, std=0.1000
MNIST: 2024-04-15 19:19:05,681 [INFO] Iter=130, size=128, max=-0.5351, avg=-0.6703, min=-0.9036, std=0.0753
MNIST: 2024-04-15 19:19:05,757 [INFO] Iter=131, size=128, max=-0.5739, avg=-0.7080, min=-1.0547, std=0.0901
MNIST: 2024-04-15 19:19:05,829 [INFO] Iter=132, size=128, max=-0.5141, avg=-0.6373, min=-0.8862, std=0.0723
MNIST: 2024-04-15 19:19:05,901 [INFO] Iter=133, size=128, max=-0.4948, avg=-0.6513, min=-0.9218, std=0.0759
MNIST: 2024-04-15 19:19:05,978 [INFO] Iter=134, size=128, max=-0.5443, avg=-0.6973, min=-1.1563, std=0.1045
MNIST: 2024-04-15 19:19:06,050 [INFO] Iter=135, size=128, max=-0.5172, avg=-0.6320, min=-0.9313, std=0.0776
MNIST: 2024-04-15 19:19:06,127 [INFO] Iter=136, size=128, max=-0.5271, avg=-0.6561, min=-0.8763, std=0.0706
MNIST: 2024-04-15 19:19:06,199 [INFO] Iter=137, size=128, max=-0.4606, avg=-0.6092, min=-1.0557, std=0.0881
MNIST: 2024-04-15 19:19:06,276 [INFO] Iter=138, size=128, max=-0.4697, avg=-0.6369, min=-0.9317, std=0.0919
MNIST: 2024-04-15 19:19:06,352 [INFO] Iter=139, size=128, max=-0.4630, avg=-0.6174, min=-0.9335, std=0.0915
MNIST: 2024-04-15 19:19:06,423 [INFO] Iter=140, size=128, max=-0.4908, avg=-0.6394, min=-0.9255, std=0.0777
MNIST: 2024-04-15 19:19:06,495 [INFO] Iter=141, size=128, max=-0.4929, avg=-0.6400, min=-0.9318, std=0.0801
MNIST: 2024-04-15 19:19:06,567 [INFO] Iter=142, size=128, max=-0.5041, avg=-0.6459, min=-0.8563, std=0.0710
MNIST: 2024-04-15 19:19:06,639 [INFO] Iter=143, size=128, max=-0.4994, avg=-0.6261, min=-1.1568, std=0.0969
MNIST: 2024-04-15 19:19:06,716 [INFO] Iter=144, size=128, max=-0.5172, avg=-0.6530, min=-0.9631, std=0.0849
MNIST: 2024-04-15 19:19:06,791 [INFO] Iter=145, size=128, max=-0.5386, avg=-0.6759, min=-1.0147, std=0.0708
MNIST: 2024-04-15 19:19:06,863 [INFO] Iter=146, size=128, max=-0.4840, avg=-0.5871, min=-0.8938, std=0.0680
MNIST: 2024-04-15 19:19:06,940 [INFO] Iter=147, size=128, max=-0.5001, avg=-0.6255, min=-0.8729, std=0.0855
MNIST: 2024-04-15 19:19:07,012 [INFO] Iter=148, size=128, max=-0.4594, avg=-0.5832, min=-0.9023, std=0.0713
MNIST: 2024-04-15 19:19:07,083 [INFO] Iter=149, size=128, max=-0.4832, avg=-0.6005, min=-0.8386, std=0.0708
MNIST: 2024-04-15 19:19:07,161 [INFO] Iter=150, size=128, max=-0.4544, avg=-0.5920, min=-0.9184, std=0.0727
MNIST: 2024-04-15 19:19:07,232 [INFO] Iter=151, size=128, max=-0.4718, avg=-0.5905, min=-0.9004, std=0.0739
MNIST: 2024-04-15 19:19:07,304 [INFO] Iter=152, size=128, max=-0.4673, avg=-0.5822, min=-0.8169, std=0.0700
MNIST: 2024-04-15 19:19:07,381 [INFO] Iter=153, size=128, max=-0.4659, avg=-0.5880, min=-0.8768, std=0.0718
MNIST: 2024-04-15 19:19:07,458 [INFO] Iter=154, size=128, max=-0.4495, avg=-0.5671, min=-0.8759, std=0.0701
MNIST: 2024-04-15 19:19:07,535 [INFO] Iter=155, size=128, max=-0.4825, avg=-0.6148, min=-0.8633, std=0.0683
MNIST: 2024-04-15 19:19:07,607 [INFO] Iter=156, size=128, max=-0.4898, avg=-0.6246, min=-0.8906, std=0.0723
MNIST: 2024-04-15 19:19:07,684 [INFO] Iter=157, size=128, max=-0.4630, avg=-0.5894, min=-0.8095, std=0.0688
MNIST: 2024-04-15 19:19:07,762 [INFO] Iter=158, size=128, max=-0.5163, avg=-0.6346, min=-0.9993, std=0.0772
MNIST: 2024-04-15 19:19:07,839 [INFO] Iter=159, size=128, max=-0.4605, avg=-0.6047, min=-0.8958, std=0.0775
MNIST: 2024-04-15 19:19:07,915 [INFO] Iter=160, size=128, max=-0.4455, avg=-0.5735, min=-0.7548, std=0.0692
MNIST: 2024-04-15 19:19:07,992 [INFO] Iter=161, size=128, max=-0.4735, avg=-0.6000, min=-0.8539, std=0.0692
MNIST: 2024-04-15 19:19:08,063 [INFO] Iter=162, size=128, max=-0.4457, avg=-0.5893, min=-0.7549, std=0.0689
MNIST: 2024-04-15 19:19:08,136 [INFO] Iter=163, size=128, max=-0.4434, avg=-0.5774, min=-1.0248, std=0.0861
MNIST: 2024-04-15 19:19:08,207 [INFO] Iter=164, size=128, max=-0.4754, avg=-0.5956, min=-0.7991, std=0.0657
MNIST: 2024-04-15 19:19:08,280 [INFO] Iter=165, size=128, max=-0.4253, avg=-0.5524, min=-0.7781, std=0.0744
MNIST: 2024-04-15 19:19:08,351 [INFO] Iter=166, size=128, max=-0.4420, avg=-0.5561, min=-0.7797, std=0.0746
MNIST: 2024-04-15 19:19:08,423 [INFO] Iter=167, size=128, max=-0.4655, avg=-0.5877, min=-0.8224, std=0.0587
MNIST: 2024-04-15 19:19:08,495 [INFO] Iter=168, size=128, max=-0.4593, avg=-0.5563, min=-0.7989, std=0.0627
MNIST: 2024-04-15 19:19:08,571 [INFO] Iter=169, size=128, max=-0.4821, avg=-0.5988, min=-0.7465, std=0.0572
MNIST: 2024-04-15 19:19:08,648 [INFO] Iter=170, size=128, max=-0.4632, avg=-0.5718, min=-0.8257, std=0.0651
MNIST: 2024-04-15 19:19:08,720 [INFO] Iter=171, size=128, max=-0.4415, avg=-0.5459, min=-0.9078, std=0.0792
MNIST: 2024-04-15 19:19:08,792 [INFO] Iter=172, size=128, max=-0.4757, avg=-0.5883, min=-0.8318, std=0.0682
MNIST: 2024-04-15 19:19:08,869 [INFO] Iter=173, size=128, max=-0.4022, avg=-0.5308, min=-0.7968, std=0.0799
MNIST: 2024-04-15 19:19:08,940 [INFO] Iter=174, size=128, max=-0.4450, avg=-0.5807, min=-1.0349, std=0.0857
MNIST: 2024-04-15 19:19:09,012 [INFO] Iter=175, size=128, max=-0.4741, avg=-0.5918, min=-0.8821, std=0.0779
MNIST: 2024-04-15 19:19:09,089 [INFO] Iter=176, size=128, max=-0.4753, avg=-0.5846, min=-0.8255, std=0.0614
MNIST: 2024-04-15 19:19:09,165 [INFO] Iter=177, size=128, max=-0.4266, avg=-0.5315, min=-0.7540, std=0.0695
MNIST: 2024-04-15 19:19:09,237 [INFO] Iter=178, size=128, max=-0.4312, avg=-0.5328, min=-0.7593, std=0.0579
MNIST: 2024-04-15 19:19:09,313 [INFO] Iter=179, size=128, max=-0.4577, avg=-0.5821, min=-0.9924, std=0.0760
MNIST: 2024-04-15 19:19:09,389 [INFO] Iter=180, size=128, max=-0.3813, avg=-0.5159, min=-0.7727, std=0.0766
MNIST: 2024-04-15 19:19:09,466 [INFO] Iter=181, size=128, max=-0.4229, avg=-0.5472, min=-1.0741, std=0.0961
MNIST: 2024-04-15 19:19:09,543 [INFO] Iter=182, size=128, max=-0.4383, avg=-0.5429, min=-0.7874, std=0.0572
MNIST: 2024-04-15 19:19:09,620 [INFO] Iter=183, size=128, max=-0.3788, avg=-0.4916, min=-0.6490, std=0.0567
MNIST: 2024-04-15 19:19:09,697 [INFO] Iter=184, size=128, max=-0.4572, avg=-0.5560, min=-0.7764, std=0.0636
MNIST: 2024-04-15 19:19:09,773 [INFO] Iter=185, size=128, max=-0.4187, avg=-0.5256, min=-0.7096, std=0.0656
MNIST: 2024-04-15 19:19:09,844 [INFO] Iter=186, size=128, max=-0.4383, avg=-0.5438, min=-0.7484, std=0.0617
MNIST: 2024-04-15 19:19:09,917 [INFO] Iter=187, size=128, max=-0.4429, avg=-0.5601, min=-0.8096, std=0.0739
MNIST: 2024-04-15 19:19:09,988 [INFO] Iter=188, size=128, max=-0.4043, avg=-0.5360, min=-0.7789, std=0.0594
MNIST: 2024-04-15 19:19:10,060 [INFO] Iter=189, size=128, max=-0.4189, avg=-0.5283, min=-0.7610, std=0.0537
MNIST: 2024-04-15 19:19:10,137 [INFO] Iter=190, size=128, max=-0.3773, avg=-0.4919, min=-0.6370, std=0.0591
MNIST: 2024-04-15 19:19:10,209 [INFO] Iter=191, size=128, max=-0.4523, avg=-0.5430, min=-0.7680, std=0.0547
MNIST: 2024-04-15 19:19:10,286 [INFO] Iter=192, size=128, max=-0.4155, avg=-0.5198, min=-0.7354, std=0.0603
MNIST: 2024-04-15 19:19:10,358 [INFO] Iter=193, size=128, max=-0.4361, avg=-0.5420, min=-0.7934, std=0.0671
MNIST: 2024-04-15 19:19:10,435 [INFO] Iter=194, size=128, max=-0.4241, avg=-0.5078, min=-0.6547, std=0.0460
MNIST: 2024-04-15 19:19:10,506 [INFO] Iter=195, size=128, max=-0.4265, avg=-0.5505, min=-0.7651, std=0.0600
MNIST: 2024-04-15 19:19:10,583 [INFO] Iter=196, size=128, max=-0.4177, avg=-0.5181, min=-0.7118, std=0.0597
MNIST: 2024-04-15 19:19:10,655 [INFO] Iter=197, size=128, max=-0.3684, avg=-0.4767, min=-0.6720, std=0.0523
MNIST: 2024-04-15 19:19:10,727 [INFO] Iter=198, size=128, max=-0.4105, avg=-0.5067, min=-0.7720, std=0.0526
MNIST: 2024-04-15 19:19:10,804 [INFO] Iter=199, size=128, max=-0.3976, avg=-0.4778, min=-0.6994, std=0.0545
MNIST: 2024-04-15 19:19:10,882 [INFO] Iter=200, size=128, max=-0.4318, avg=-0.5206, min=-0.6803, std=0.0570
MNIST: 2024-04-15 19:19:10,959 [INFO] Iter=201, size=128, max=-0.3630, avg=-0.4557, min=-0.6383, std=0.0485
MNIST: 2024-04-15 19:19:11,031 [INFO] Iter=202, size=128, max=-0.4371, avg=-0.5221, min=-0.6942, std=0.0451
MNIST: 2024-04-15 19:19:11,107 [INFO] Iter=203, size=128, max=-0.4130, avg=-0.4944, min=-0.7257, std=0.0525
MNIST: 2024-04-15 19:19:11,180 [INFO] Iter=204, size=128, max=-0.3849, avg=-0.4945, min=-0.7325, std=0.0619
MNIST: 2024-04-15 19:19:11,256 [INFO] Iter=205, size=128, max=-0.4217, avg=-0.5194, min=-0.6947, std=0.0529
MNIST: 2024-04-15 19:19:11,328 [INFO] Iter=206, size=128, max=-0.4177, avg=-0.5142, min=-0.6457, std=0.0511
MNIST: 2024-04-15 19:19:11,405 [INFO] Iter=207, size=128, max=-0.4039, avg=-0.5099, min=-0.9563, std=0.0726
MNIST: 2024-04-15 19:19:11,482 [INFO] Iter=208, size=128, max=-0.3806, avg=-0.4923, min=-0.6919, std=0.0671
MNIST: 2024-04-15 19:19:11,559 [INFO] Iter=209, size=128, max=-0.3843, avg=-0.5053, min=-0.7491, std=0.0609
MNIST: 2024-04-15 19:19:11,635 [INFO] Iter=210, size=128, max=-0.3818, avg=-0.4857, min=-0.7410, std=0.0550
MNIST: 2024-04-15 19:19:11,707 [INFO] Iter=211, size=128, max=-0.3796, avg=-0.4870, min=-0.7052, std=0.0581
MNIST: 2024-04-15 19:19:11,784 [INFO] Iter=212, size=128, max=-0.3943, avg=-0.4730, min=-0.6366, std=0.0466
MNIST: 2024-04-15 19:19:11,856 [INFO] Iter=213, size=128, max=-0.4002, avg=-0.5041, min=-0.7868, std=0.0638
MNIST: 2024-04-15 19:19:11,934 [INFO] Iter=214, size=128, max=-0.3954, avg=-0.4727, min=-0.6475, std=0.0478
MNIST: 2024-04-15 19:19:12,010 [INFO] Iter=215, size=128, max=-0.4086, avg=-0.4937, min=-0.7693, std=0.0667
MNIST: 2024-04-15 19:19:12,081 [INFO] Iter=216, size=128, max=-0.3783, avg=-0.4660, min=-0.7772, std=0.0528
MNIST: 2024-04-15 19:19:12,153 [INFO] Iter=217, size=128, max=-0.3416, avg=-0.4462, min=-0.6241, std=0.0525
MNIST: 2024-04-15 19:19:12,224 [INFO] Iter=218, size=128, max=-0.3515, avg=-0.4640, min=-0.7116, std=0.0553
MNIST: 2024-04-15 19:19:12,297 [INFO] Iter=219, size=128, max=-0.4003, avg=-0.4999, min=-0.6928, std=0.0579
MNIST: 2024-04-15 19:19:12,372 [INFO] Iter=220, size=128, max=-0.3466, avg=-0.4236, min=-0.6055, std=0.0482
MNIST: 2024-04-15 19:19:12,443 [INFO] Iter=221, size=128, max=-0.3510, avg=-0.4404, min=-0.5794, std=0.0490
MNIST: 2024-04-15 19:19:12,515 [INFO] Iter=222, size=128, max=-0.3951, avg=-0.4770, min=-0.7772, std=0.0575
MNIST: 2024-04-15 19:19:12,592 [INFO] Iter=223, size=128, max=-0.3330, avg=-0.4357, min=-0.6386, std=0.0565
MNIST: 2024-04-15 19:19:12,668 [INFO] Iter=224, size=128, max=-0.3872, avg=-0.4898, min=-0.7349, std=0.0730
MNIST: 2024-04-15 19:19:12,744 [INFO] Iter=225, size=128, max=-0.3783, avg=-0.4654, min=-0.6290, std=0.0471
MNIST: 2024-04-15 19:19:12,822 [INFO] Iter=226, size=128, max=-0.3601, avg=-0.4492, min=-0.5969, std=0.0501
MNIST: 2024-04-15 19:19:12,894 [INFO] Iter=227, size=128, max=-0.3846, avg=-0.4669, min=-0.6510, std=0.0477
MNIST: 2024-04-15 19:19:12,971 [INFO] Iter=228, size=128, max=-0.4055, avg=-0.4882, min=-0.6922, std=0.0515
MNIST: 2024-04-15 19:19:13,043 [INFO] Iter=229, size=128, max=-0.3836, avg=-0.4613, min=-0.6266, std=0.0496
MNIST: 2024-04-15 19:19:13,115 [INFO] Iter=230, size=128, max=-0.3730, avg=-0.4537, min=-0.6766, std=0.0570
MNIST: 2024-04-15 19:19:13,192 [INFO] Iter=231, size=128, max=-0.3770, avg=-0.4601, min=-0.6429, std=0.0469
MNIST: 2024-04-15 19:19:13,263 [INFO] Iter=232, size=128, max=-0.3524, avg=-0.4373, min=-0.7471, std=0.0519
MNIST: 2024-04-15 19:19:13,335 [INFO] Iter=233, size=128, max=-0.3571, avg=-0.4495, min=-0.8239, std=0.0634
MNIST: 2024-04-15 19:19:13,407 [INFO] Iter=234, size=128, max=-0.3944, avg=-0.4555, min=-0.5729, std=0.0361
MNIST: 2024-04-15 19:19:13,484 [INFO] Iter=235, size=128, max=-0.3378, avg=-0.4273, min=-0.5603, std=0.0450
MNIST: 2024-04-15 19:19:13,556 [INFO] Iter=236, size=128, max=-0.3427, avg=-0.4224, min=-0.6299, std=0.0482
MNIST: 2024-04-15 19:19:13,633 [INFO] Iter=237, size=128, max=-0.3173, avg=-0.3922, min=-0.5558, std=0.0447
MNIST: 2024-04-15 19:19:13,710 [INFO] Iter=238, size=128, max=-0.4015, avg=-0.4777, min=-0.6949, std=0.0467
MNIST: 2024-04-15 19:19:13,785 [INFO] Iter=239, size=128, max=-0.3849, avg=-0.4755, min=-0.6416, std=0.0510
MNIST: 2024-04-15 19:19:13,862 [INFO] Iter=240, size=128, max=-0.3796, avg=-0.4483, min=-0.5865, std=0.0462
MNIST: 2024-04-15 19:19:13,935 [INFO] Iter=241, size=128, max=-0.3309, avg=-0.4106, min=-0.5537, std=0.0455
MNIST: 2024-04-15 19:19:14,006 [INFO] Iter=242, size=128, max=-0.4002, avg=-0.4877, min=-0.6850, std=0.0592
MNIST: 2024-04-15 19:19:14,079 [INFO] Iter=243, size=128, max=-0.3652, avg=-0.4443, min=-0.5763, std=0.0441
MNIST: 2024-04-15 19:19:14,155 [INFO] Iter=244, size=128, max=-0.3078, avg=-0.3826, min=-0.5190, std=0.0470
MNIST: 2024-04-15 19:19:14,227 [INFO] Iter=245, size=128, max=-0.3703, avg=-0.4546, min=-0.6162, std=0.0506
MNIST: 2024-04-15 19:19:14,304 [INFO] Iter=246, size=128, max=-0.3428, avg=-0.4361, min=-0.6427, std=0.0478
MNIST: 2024-04-15 19:19:14,381 [INFO] Iter=247, size=128, max=-0.3541, avg=-0.4313, min=-0.5468, std=0.0421
MNIST: 2024-04-15 19:19:14,454 [INFO] Iter=248, size=128, max=-0.3775, avg=-0.4482, min=-0.6071, std=0.0414
MNIST: 2024-04-15 19:19:14,525 [INFO] Iter=249, size=128, max=-0.3256, avg=-0.4071, min=-0.5453, std=0.0435
MNIST: 2024-04-15 19:19:14,602 [INFO] Iter=250, size=128, max=-0.2934, avg=-0.3822, min=-0.5047, std=0.0440
MNIST: 2024-04-15 19:19:14,675 [INFO] Iter=251, size=128, max=-0.3293, avg=-0.3952, min=-0.4695, std=0.0344
MNIST: 2024-04-15 19:19:14,751 [INFO] Iter=252, size=128, max=-0.3836, avg=-0.4658, min=-0.6427, std=0.0482
MNIST: 2024-04-15 19:19:14,822 [INFO] Iter=253, size=128, max=-0.3344, avg=-0.4122, min=-0.6085, std=0.0485
MNIST: 2024-04-15 19:19:14,900 [INFO] Iter=254, size=128, max=-0.3248, avg=-0.4134, min=-0.5777, std=0.0491
MNIST: 2024-04-15 19:19:14,977 [INFO] Iter=255, size=128, max=-0.3559, avg=-0.4410, min=-0.6168, std=0.0457
MNIST: 2024-04-15 19:19:15,053 [INFO] Iter=256, size=128, max=-0.3166, avg=-0.3806, min=-0.4754, std=0.0339
MNIST: 2024-04-15 19:19:15,129 [INFO] Iter=257, size=128, max=-0.3511, avg=-0.4268, min=-0.6213, std=0.0461
MNIST: 2024-04-15 19:19:15,200 [INFO] Iter=258, size=128, max=-0.3639, avg=-0.4346, min=-0.6557, std=0.0500
MNIST: 2024-04-15 19:19:15,278 [INFO] Iter=259, size=128, max=-0.3471, avg=-0.4148, min=-0.6188, std=0.0489
MNIST: 2024-04-15 19:19:15,353 [INFO] Iter=260, size=128, max=-0.3439, avg=-0.4225, min=-0.6457, std=0.0485
MNIST: 2024-04-15 19:19:15,429 [INFO] Iter=261, size=128, max=-0.3462, avg=-0.4142, min=-0.5708, std=0.0416
